"No.","Time","Source","Destination","Protocol","Length","Info"
"1723","208.354296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1724","208.360000","00:0c:00:0c:00:0c:00:0c","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
"1725","208.380000","00:0e:00:0e:00:0e:00:0e","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
"1726","208.470000","::206:6:6:6","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1727","208.472760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1728","208.830000","::201:1:1:1","::20f:f:f:f","UDP","69","8214  >  8214 Len=4"
"1729","208.833240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1730","208.870000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1731","208.873528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1732","208.910000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1733","208.913528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1734","208.950000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1735","208.953528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1736","209.080000","::20f:f:f:f","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1737","209.082728","","00:0f:00:0f:00:0f:00:0f","IEEE 802.15.4","19","Ack, Dst: Legra_0f:00:0f:00:0f"
"1738","209.210000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1739","209.213016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1740","209.250000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1741","209.254296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1742","209.340000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1743","209.343016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1744","209.490000","::20f:f:f:f","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1745","209.492760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1746","209.850000","::201:1:1:1","::20f:f:f:f","UDP","69","8214  >  8214 Len=4"
"1747","209.853240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1748","209.890000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1749","209.893528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1750","209.930000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1751","209.933528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1752","209.970000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1753","209.973528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1754","210.100000","::20f:f:f:f","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1755","210.102728","","00:0f:00:0f:00:0f:00:0f","IEEE 802.15.4","19","Ack, Dst: Legra_0f:00:0f:00:0f"
"1756","210.230000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1757","210.233016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1758","210.270000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1759","210.274296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1760","210.360000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1761","210.363016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1762","210.510000","::20f:f:f:f","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1763","210.512760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1764","210.870000","::201:1:1:1","::20a:a:a:a","UDP","69","8214  >  8214 Len=4"
"1765","210.873240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1766","210.910000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1767","210.913528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1768","210.950000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1769","210.953528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1770","211.110000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1771","211.113528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1772","211.120000","::20a:a:a:a","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1773","211.122728","","00:0a:00:0a:00:0a:00:0a","IEEE 802.15.4","19","Ack, Dst: Mediatek_0a:00:0a:00:0a"
"1774","211.250000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1775","211.253016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1776","211.290000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1777","211.294296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1778","211.380000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1779","211.383016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1780","211.530000","::20a:a:a:a","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1781","211.532760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1782","211.890000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"1783","211.892728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1784","211.930000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"1785","211.933016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1786","212.060000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1787","212.062728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1788","212.210000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1789","212.212760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1790","212.250000","00:04:00:04:00:04:00:04","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
"1791","212.300000","00:09:00:09:00:09:00:09","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
"1792","212.350000","fe80::206:6:6:6","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1793","212.910000","::201:1:1:1","::20e:e:e:e","UDP","69","8214  >  8214 Len=4"
"1794","212.913240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1795","212.950000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1796","212.953528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1797","212.990000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1798","212.993528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1799","213.020000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1800","213.023528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1801","213.160000","::20e:e:e:e","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1802","213.162728","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1803","213.290000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1804","213.293016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1805","213.330000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1806","213.334296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1807","213.420000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1808","213.423016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1809","213.570000","::20e:e:e:e","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1810","213.572760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1811","213.940000","::201:1:1:1","::204:4:4:4","UDP","45","8214  >  8214 Len=4"
"1812","213.942472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1813","214.080000","::204:4:4:4","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"1814","214.082472","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"1815","214.950000","::201:1:1:1","::20e:e:e:e","UDP","69","8214  >  8214 Len=4"
"1816","214.953240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1817","214.990000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1818","214.993528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1819","215.030000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1820","215.033528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1821","215.060000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"1822","215.063528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1823","215.140000","fe80::210:10:10:10","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"1824","215.200000","::20e:e:e:e","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1825","215.202728","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"1826","215.330000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1827","215.333016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1828","215.370000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1829","215.374296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1830","215.460000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1831","215.463016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1832","215.610000","::20e:e:e:e","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1833","215.612760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1834","215.960000","::201:1:1:1","::202:2:2:2","UDP","45","8214  >  8214 Len=4"
"1835","215.962472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1836","216.120000","::202:2:2:2","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"1837","216.122472","","00:02:00:02:00:02:00:02","IEEE 802.15.4","19","Ack, Dst: NetSys_02:00:02:00:02"
"1838","216.230000","00:05:00:05:00:05:00:05","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
"1839","216.240000","00:06:00:06:00:06:00:06","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
"1840","216.310000","00:0d:00:0d:00:0d:00:0d","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
"1841","216.840000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"1842","216.842728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1843","216.880000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"1844","216.883016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1845","217.010000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1846","217.012728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"1847","217.140000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1848","217.142760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1849","217.850000","::201:1:1:1","::208:8:8:8","UDP","53","8214  >  8214 Len=4"
"1850","217.852728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1851","217.890000","::201:1:1:1","::208:8:8:8","UDP","62","8214  >  8214 Len=4"
"1852","217.893016","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"1853","218.020000","::208:8:8:8","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1854","218.022728","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"1855","218.160000","::208:8:8:8","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1856","218.162760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"1857","218.860000","::201:1:1:1","::20f:f:f:f","UDP","69","8214  >  8214 Len=4"
"1858","218.863240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1859","218.900000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1860","218.903528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1861","218.940000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1862","218.943528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1863","218.980000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"1864","218.983528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1865","219.110000","::20f:f:f:f","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1866","219.112728","","00:0f:00:0f:00:0f:00:0f","IEEE 802.15.4","19","Ack, Dst: Legra_0f:00:0f:00:0f"
"1867","219.200000","fe80::206:6:6:6","fe80::203:3:3:3","ICMPv6","102","RPL Control (DODAG Information Object)"
"1868","219.204296","","00:06:00:06:00:06:00:06","IEEE 802.15.4","19","Ack, Dst: ToshibaT_06:00:06:00:06"
"1869","219.240000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1870","219.243016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1871","219.280000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1872","219.284296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1873","219.370000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1874","219.373016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1875","219.520000","::20f:f:f:f","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1876","219.522760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1877","219.900000","::201:1:1:1","::205:5:5:5","UDP","45","8214  >  8214 Len=4"
"1878","219.902472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1879","220.030000","::205:5:5:5","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"1880","220.032472","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"1881","220.160000","00:01:00:01:00:01:00:01","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
"1882","220.170000","00:02:00:02:00:02:00:02","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
"1883","220.220000","00:07:00:07:00:07:00:07","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
"1884","220.250000","00:0a:00:0a:00:0a:00:0a","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
"1885","220.270000","00:0c:00:0c:00:0c:00:0c","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
"1886","220.300000","00:0f:00:0f:00:0f:00:0f","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
"1887","220.310000","00:10:00:10:00:10:00:10","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
"1888","220.900000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"1889","220.902728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1890","220.940000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"1891","220.943016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1892","221.070000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1893","221.072728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1894","221.220000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1895","221.222760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1896","221.920000","::201:1:1:1","::20c:c:c:c","UDP","61","8214  >  8214 Len=4"
"1897","221.922984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1898","221.960000","::201:1:1:1","::20c:c:c:c","UDP","70","8214  >  8214 Len=4"
"1899","221.963272","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1900","222.010000","::201:1:1:1","::20c:c:c:c","UDP","70","8214  >  8214 Len=4"
"1901","222.013272","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1902","222.130000","::20c:c:c:c","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1903","222.132728","","00:0c:00:0c:00:0c:00:0c","IEEE 802.15.4","19","Ack, Dst: BebIndus_0c:00:0c:00:0c"
"1904","222.180000","fe80::207:7:7:7","fe80::20c:c:c:c","ICMPv6","102","RPL Control (DODAG Information Object)"
"1905","222.184296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1906","222.260000","::20c:c:c:c","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1907","222.263016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1908","222.410000","::20c:c:c:c","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1909","222.412760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1910","222.940000","::201:1:1:1","::206:6:6:6","UDP","61","8214  >  8214 Len=4"
"1911","222.942984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1912","222.980000","::201:1:1:1","::206:6:6:6","UDP","70","8214  >  8214 Len=4"
"1913","222.983272","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1914","223.140000","::201:1:1:1","::206:6:6:6","UDP","70","8214  >  8214 Len=4"
"1915","223.143272","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1916","223.150000","::206:6:6:6","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1917","223.152728","","00:06:00:06:00:06:00:06","IEEE 802.15.4","19","Ack, Dst: ToshibaT_06:00:06:00:06"
"1918","223.280000","::206:6:6:6","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1919","223.283016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1920","223.310000","fe80::207:7:7:7","fe80::206:6:6:6","ICMPv6","102","RPL Control (DODAG Information Object)"
"1921","223.314296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1922","223.430000","::206:6:6:6","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1923","223.432760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1924","223.960000","::201:1:1:1","::20a:a:a:a","UDP","69","8214  >  8214 Len=4"
"1925","223.963240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1926","224.000000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1927","224.003528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1928","224.040000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1929","224.043528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1930","224.150000","00:03:00:03:00:03:00:03","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
"1931","224.160000","00:04:00:04:00:04:00:04","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
"1932","224.200000","00:08:00:08:00:08:00:08","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
"1933","224.200000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"1934","224.203528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1935","224.210000","::20a:a:a:a","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1936","224.212728","","00:0a:00:0a:00:0a:00:0a","IEEE 802.15.4","19","Ack, Dst: Mediatek_0a:00:0a:00:0a"
"1937","224.230000","00:0b:00:0b:00:0b:00:0b","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
"1938","224.260000","00:0e:00:0e:00:0e:00:0e","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
"1939","224.340000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1940","224.343016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"1941","224.380000","fe80::207:7:7:7","fe80::20b:b:b:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1942","224.384296","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1943","224.470000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"1944","224.473016","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1945","224.620000","::20a:a:a:a","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1946","224.622760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1947","224.980000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"1948","224.982728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"1949","225.020000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"1950","225.023016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1951","225.150000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"1952","225.152728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"1953","225.260000","fe80::20a:a:a:a","fe80::20e:e:e:e","ICMPv6","102","RPL Control (DODAG Information Object)"
"1954","225.264296","","00:0a:00:0a:00:0a:00:0a","IEEE 802.15.4","19","Ack, Dst: Mediatek_0a:00:0a:00:0a"
"1955","225.300000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"1956","225.302760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"1957","225.830000","::201:1:1:1","::20a:a:a:a","UDP","69","8214  >  8214 Len=4"
