"No.","Time","Source","Destination","Protocol","Length","Info"
"730","199.070000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"731","199.073272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"732","199.190000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"733","199.192728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"734","199.320000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"735","199.323016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"736","199.460000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"737","199.462760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"738","199.830000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"739","199.832984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"740","199.870000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"741","199.873272","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"742","199.920000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"743","199.923272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"744","200.040000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"745","200.042728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"746","200.070000","00:0e:00:0e:00:0e:00:0e","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","23","Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Atrie_0e:00:0e:00:0e"
"747","200.070000","00:0a:00:0a:00:0a:00:0a","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","23","Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Mediatek_0a:00:0a:00:0a"
"748","200.170000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"749","200.173016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"750","200.240000","00:0e:00:0e:00:0e:00:0e","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","23","Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Atrie_0e:00:0e:00:0e"
"751","200.241768","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"752","200.310000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"753","200.312760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"754","200.360000","00:06:00:06:00:06:00:06","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
"755","200.390000","00:09:00:09:00:09:00:09","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
"756","200.410000","00:0a:00:0a:00:0a:00:0a","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","23","Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Mediatek_0a:00:0a:00:0a"
"757","200.410000","00:0b:00:0b:00:0b:00:0b","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
"758","200.450000","00:0f:00:0f:00:0f:00:0f","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
"759","200.750000","00:0a:00:0a:00:0a:00:0a","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","23","Data, Dst: FujianSt_0b:00:0b:00:0b, Src: Mediatek_0a:00:0a:00:0a"
"760","200.751768","","00:0a:00:0a:00:0a:00:0a","IEEE 802.15.4","19","Ack, Dst: Mediatek_0a:00:0a:00:0a"
"761","200.840000","::201:1:1:1","::20f:f:f:f","UDP","69","8214  >  8214 Len=4"
"762","200.843240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"763","200.880000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"764","200.883528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"765","200.920000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"766","200.923528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"767","200.960000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"768","200.963528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"769","201.090000","::20f:f:f:f","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"770","201.092728","","00:0f:00:0f:00:0f:00:0f","IEEE 802.15.4","19","Ack, Dst: Legra_0f:00:0f:00:0f"
"771","201.190000","fe80::203:3:3:3","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"772","201.220000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"773","201.223016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"774","201.580000","fe80::20d:d:d:d","fe80::209:9:9:9","ICMPv6","102","RPL Control (DODAG Information Object)"
"775","201.584296","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"776","201.860000","::201:1:1:1","::20b:b:b:b","UDP","61","8214  >  8214 Len=4"
"777","201.862984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"778","201.900000","::201:1:1:1","::20b:b:b:b","UDP","70","8214  >  8214 Len=4"
"779","201.903272","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"780","201.940000","::201:1:1:1","::20b:b:b:b","UDP","70","8214  >  8214 Len=4"
"781","201.943272","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"782","202.070000","::20b:b:b:b","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"783","202.072728","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"784","202.740000","fe80::20b:b:b:b","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"785","202.740000","fe80::210:10:10:10","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"786","202.890000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"787","202.892984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"788","202.930000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"789","202.933272","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"790","202.980000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"791","202.983272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"792","203.050000","fe80::20e:e:e:e","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"793","203.100000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"794","203.102728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"795","203.230000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"796","203.233016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"797","203.370000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"798","203.372760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"799","203.920000","::201:1:1:1","::205:5:5:5","UDP","45","8214  >  8214 Len=4"
"800","203.922472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"801","204.050000","::205:5:5:5","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"802","204.052472","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"803","204.290000","00:02:00:02:00:02:00:02","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
"804","204.310000","00:04:00:04:00:04:00:04","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
"805","204.350000","00:08:00:08:00:08:00:08","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
"806","204.370000","00:0a:00:0a:00:0a:00:0a","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
"807","204.930000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"808","204.932984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"809","204.970000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"810","204.973272","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"811","205.020000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"812","205.023272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"813","205.140000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"814","205.142728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"815","205.270000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"816","205.273016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"817","205.410000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"818","205.412760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"819","205.940000","::201:1:1:1","::20a:a:a:a","UDP","69","8214  >  8214 Len=4"
"820","205.943240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"821","205.980000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"822","205.983528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"823","206.020000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"824","206.023528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"825","206.180000","::201:1:1:1","::20a:a:a:a","UDP","78","8214  >  8214 Len=4"
"826","206.183528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"827","206.190000","::20a:a:a:a","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"828","206.192728","","00:0a:00:0a:00:0a:00:0a","IEEE 802.15.4","19","Ack, Dst: Mediatek_0a:00:0a:00:0a"
"829","206.320000","::20a:a:a:a","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"830","206.323016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"831","206.960000","::201:1:1:1","::20e:e:e:e","UDP","69","8214  >  8214 Len=4"
"832","206.963240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"833","207.000000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"834","207.003528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"835","207.040000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"836","207.043528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"837","207.070000","::201:1:1:1","::20e:e:e:e","UDP","78","8214  >  8214 Len=4"
"838","207.073528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"839","207.210000","::20e:e:e:e","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"840","207.212728","","00:0e:00:0e:00:0e:00:0e","IEEE 802.15.4","19","Ack, Dst: Atrie_0e:00:0e:00:0e"
"841","207.340000","::20e:e:e:e","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"842","207.343016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"843","207.730000","00:10:00:10:00:10:00:10","00:0c:00:0c:00:0c:00:0c","IEEE 802.15.4","23","Data, Dst: BebIndus_0c:00:0c:00:0c, Src: CableTel_10:00:10:00:10"
"844","207.731768","","00:10:00:10:00:10:00:10","IEEE 802.15.4","19","Ack, Dst: CableTel_10:00:10:00:10"
"845","207.980000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"846","207.982728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"847","208.020000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"848","208.023016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"849","208.150000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"850","208.152728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"851","208.270000","00:03:00:03:00:03:00:03","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
"852","208.300000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"853","208.302760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"854","208.310000","00:07:00:07:00:07:00:07","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
"855","208.360000","00:0c:00:0c:00:0c:00:0c","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
"856","208.370000","00:0d:00:0d:00:0d:00:0d","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
"857","208.400000","00:10:00:10:00:10:00:10","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
"858","208.840000","::201:1:1:1","::204:4:4:4","UDP","45","8214  >  8214 Len=4"
"859","208.842472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"860","208.980000","::204:4:4:4","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
"861","208.982472","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"862","209.250000","fe80::20a:a:a:a","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"863","209.860000","::201:1:1:1","::20c:c:c:c","UDP","61","8214  >  8214 Len=4"
"864","209.862984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"865","209.900000","::201:1:1:1","::20c:c:c:c","UDP","70","8214  >  8214 Len=4"
"866","209.903272","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"867","209.940000","::201:1:1:1","::20c:c:c:c","UDP","70","8214  >  8214 Len=4"
"868","209.943272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"869","210.070000","::20c:c:c:c","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"870","210.072728","","00:0c:00:0c:00:0c:00:0c","IEEE 802.15.4","19","Ack, Dst: BebIndus_0c:00:0c:00:0c"
"871","210.200000","::20c:c:c:c","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"872","210.203016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"873","210.340000","::20c:c:c:c","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"874","210.342760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"875","210.890000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"876","210.892728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"877","210.930000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"878","210.933016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"879","211.060000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"880","211.062728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"881","211.190000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"882","211.192760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"883","211.900000","::201:1:1:1","::20c:c:c:c","UDP","61","8214  >  8214 Len=4"
"884","211.902984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"885","211.940000","::201:1:1:1","::20c:c:c:c","UDP","70","8214  >  8214 Len=4"
"886","211.943272","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"887","211.980000","::201:1:1:1","::20c:c:c:c","UDP","70","8214  >  8214 Len=4"
"888","211.983272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"889","212.110000","::20c:c:c:c","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"890","212.112728","","00:0c:00:0c:00:0c:00:0c","IEEE 802.15.4","19","Ack, Dst: BebIndus_0c:00:0c:00:0c"
"891","212.220000","00:01:00:01:00:01:00:01","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
"892","212.240000","::20c:c:c:c","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"893","212.243016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"894","212.260000","00:05:00:05:00:05:00:05","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
"895","212.300000","00:09:00:09:00:09:00:09","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
"896","212.320000","00:0b:00:0b:00:0b:00:0b","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
"897","212.350000","00:0e:00:0e:00:0e:00:0e","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
"898","212.380000","::20c:c:c:c","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"899","212.382760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"900","212.930000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"901","212.932728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"902","212.970000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"903","212.973016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"904","213.100000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"905","213.102728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"906","213.230000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"907","213.232760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"908","213.940000","::201:1:1:1","::20d:d:d:d","UDP","61","8214  >  8214 Len=4"
"909","213.942984","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"910","213.980000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"911","213.983272","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"912","214.030000","::201:1:1:1","::20d:d:d:d","UDP","70","8214  >  8214 Len=4"
"913","214.033272","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"914","214.150000","::20d:d:d:d","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"915","214.152728","","00:0d:00:0d:00:0d:00:0d","IEEE 802.15.4","19","Ack, Dst: SeawayNe_0d:00:0d:00:0d"
"916","214.280000","::20d:d:d:d","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"917","214.283016","","00:08:00:08:00:08:00:08","IEEE 802.15.4","19","Ack, Dst: Multitec_08:00:08:00:08"
"918","214.420000","::20d:d:d:d","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"919","214.422760","","00:04:00:04:00:04:00:04","IEEE 802.15.4","19","Ack, Dst: LexmarkP_04:00:04:00:04"
"920","214.950000","::201:1:1:1","::207:7:7:7","UDP","53","8214  >  8214 Len=4"
"921","214.952728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"922","214.990000","::201:1:1:1","::207:7:7:7","UDP","62","8214  >  8214 Len=4"
"923","214.993016","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"924","215.120000","::207:7:7:7","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"925","215.122728","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"926","215.270000","::207:7:7:7","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"927","215.272760","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"928","215.760000","fe80::20c:c:c:c","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"929","215.990000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"930","215.992728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"931","216.030000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"932","216.033016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"933","216.160000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"934","216.162728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"935","216.220000","00:04:00:04:00:04:00:04","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
"936","216.240000","00:06:00:06:00:06:00:06","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
"937","216.290000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"938","216.292760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"939","216.330000","00:0f:00:0f:00:0f:00:0f","Broadcast","IEEE 802.15.4","37","Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
"940","216.840000","::201:1:1:1","::209:9:9:9","UDP","53","8214  >  8214 Len=4"
"941","216.842728","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"942","216.880000","::201:1:1:1","::209:9:9:9","UDP","62","8214  >  8214 Len=4"
"943","216.883016","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"944","217.010000","::209:9:9:9","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"945","217.012728","","00:09:00:09:00:09:00:09","IEEE 802.15.4","19","Ack, Dst: Tmt_09:00:09:00:09"
"946","217.140000","::209:9:9:9","::201:1:1:1","UDP","54","8214  >  8214 Len=4"
"947","217.142760","","00:05:00:05:00:05:00:05","IEEE 802.15.4","19","Ack, Dst: Cisco_05:00:05:00:05"
"948","217.840000","::201:1:1:1","::20f:f:f:f","UDP","69","8214  >  8214 Len=4"
"949","217.843240","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"950","217.880000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"951","217.883528","","00:03:00:03:00:03:00:03","IEEE 802.15.4","19","Ack, Dst: Barracud_03:00:03:00:03"
"952","217.920000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"953","217.923528","","00:07:00:07:00:07:00:07","IEEE 802.15.4","19","Ack, Dst: Zettamed_07:00:07:00:07"
"954","217.960000","::201:1:1:1","::20f:f:f:f","UDP","78","8214  >  8214 Len=4"
"955","217.963528","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"956","218.090000","::20f:f:f:f","::201:1:1:1","UDP","53","8214  >  8214 Len=4"
"957","218.092728","","00:0f:00:0f:00:0f:00:0f","IEEE 802.15.4","19","Ack, Dst: Legra_0f:00:0f:00:0f"
"958","218.220000","::20f:f:f:f","::201:1:1:1","UDP","62","8214  >  8214 Len=4"
"959","218.223016","","00:0b:00:0b:00:0b:00:0b","IEEE 802.15.4","19","Ack, Dst: FujianSt_0b:00:0b:00:0b"
"960","218.850000","::201:1:1:1","::202:2:2:2","UDP","45","8214  >  8214 Len=4"
"961","218.852472","","00:01:00:01:00:01:00:01","IEEE 802.15.4","19","Ack, Dst: EquipTra_01:00:01:00:01"
"962","218.860000","fe80::206:6:6:6","ff02::1a","ICMPv6","96","RPL Control (DODAG Information Object)"
"963","219.010000","::202:2:2:2","::201:1:1:1","UDP","45","8214  >  8214 Len=4"
